Unnamed: 0,data_ref,id_cliente,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,qt_pessoas_residencia,renda
831,2015-01-01,13525,F,False,False,0,Empresário,Secundário,Casado,Casa,35,14.356164383561644,2.0,380.6974064257247
832,2015-01-01,138,F,True,False,0,Assalariado,Secundário,Casado,Casa,40,2.1863013698630143,2.0,4358.307019055439
833,2015-01-01,10237,F,True,True,0,Empresário,Secundário,Casado,Casa,38,6.216438356164384,2.0,2060.4393352607995
834,2015-01-01,11089,M,True,True,0,Assalariado,Secundário,Casado,Casa,58,14.936986301369863,2.0,3153.5320477042987
835,2015-01-01,14251,F,True,True,1,Empresário,Secundário,Casado,Casa,41,0.7890410958904109,3.0,967.7360076361555
836,2015-01-01,9,F,False,True,1,Assalariado,Secundário,Solteiro,Casa,30,4.438356164383562,2.0,397.29516044182583
840,2015-01-01,14659,M,False,True,2,Empresário,Secundário,Casado,Casa,43,1.5506849315068494,4.0,-3733.291951679296
841,2015-01-01,873,F,False,True,1,Empresário,Superior completo,Casado,Casa,34,4.016438356164383,3.0,-941.2728394645419
845,2015-01-01,2621,F,True,True,0,Assalariado,Secundário,Solteiro,Casa,49,7.7315068493150685,1.0,2930.9021232016084
846,2015-01-01,1311,F,False,False,0,Assalariado,Secundário,Separado,Casa,48,5.419178082191781,1.0,-1218.0183566048197
847,2015-01-01,16378,F,False,True,0,Assalariado,Secundário,Solteiro,Casa,39,8.052054794520547,1.0,352.48251032768894
850,2015-01-01,9049,F,True,True,1,Assalariado,Superior completo,Casado,Casa,31,6.780821917808219,3.0,-1252.688303731686
851,2015-01-01,5752,M,True,False,1,Assalariado,Superior incompleto,Casado,Casa,37,3.5424657534246577,3.0,-1704.3391001474783
852,2015-01-01,7408,F,False,True,0,Assalariado,Secundário,Separado,Casa,47,13.221917808219178,1.0,-4552.465457695393
854,2015-01-01,11499,M,True,True,1,Assalariado,Secundário,Casado,Casa,39,6.931506849315069,3.0,-4273.8774201982615
855,2015-01-01,2082,F,False,False,1,Assalariado,Secundário,Casado,Com os pais,28,4.005479452054795,3.0,-87.33780261840457
856,2015-01-01,277,F,False,False,2,Assalariado,Secundário,Casado,Casa,33,2.6904109589041094,4.0,1356.3354800292059
858,2015-01-01,11074,F,False,False,0,Assalariado,Superior completo,Casado,Casa,38,12.183561643835615,2.0,272.12192127464186
859,2015-01-01,9216,F,True,True,0,Assalariado,Superior completo,Casado,Casa,31,6.345205479452055,2.0,-423.01475042802394
860,2015-01-01,3636,M,False,False,0,Empresário,Superior completo,União,Casa,54,23.668493150684927,2.0,4132.742804009606
861,2015-01-01,5253,F,False,False,0,Empresário,Secundário,Casado,Casa,43,0.4301369863013699,2.0,1145.2053913996422
862,2015-01-01,13779,F,False,True,0,Empresário,Superior completo,Solteiro,Casa,45,1.2,1.0,-461.50080941654505
864,2015-01-01,13291,F,False,True,1,Assalariado,Secundário,Casado,Casa,28,0.6,3.0,5741.278579538336
866,2015-01-01,7838,M,False,True,1,Assalariado,Secundário,União,Casa,36,7.473972602739726,3.0,4250.078583781282
867,2015-01-01,437,F,False,True,0,Assalariado,Secundário,Casado,Casa,50,8.276712328767124,2.0,-2050.829133631009
868,2015-01-01,9742,M,False,False,0,Assalariado,Secundário,Casado,Casa,28,3.4493150684931506,2.0,-3027.720072644696
869,2015-01-01,7406,F,True,False,2,Assalariado,Secundário,Casado,Com os pais,36,6.301369863013699,4.0,-1192.0064787198435
870,2015-01-01,5786,M,True,True,0,Assalariado,Secundário,Solteiro,Casa,50,4.882191780821918,1.0,1970.5626920822815
872,2015-01-01,11420,M,False,False,0,Empresário,Secundário,Casado,Casa,42,3.0986301369863014,2.0,-5516.875617679809
873,2015-01-01,12867,M,True,True,2,Assalariado,Superior completo,Casado,Casa,36,6.786301369863014,4.0,785.9189100656804
876,2015-01-01,2738,M,False,True,0,Empresário,Secundário,Casado,Casa,34,11.065753424657538,2.0,-7915.9546942138895
877,2015-01-01,14717,F,False,False,0,Empresário,Secundário,União,Casa,56,5.635616438356164,2.0,1246.7036508121878
878,2015-01-01,7084,F,False,True,0,Empresário,Secundário,Casado,Casa,56,15.635616438356164,2.0,-3512.505730017344
879,2015-01-01,1111,M,False,True,2,Assalariado,Secundário,Casado,Casa,37,7.005479452054795,4.0,-5802.304781715771
880,2015-01-01,2032,M,False,True,0,Assalariado,Secundário,Casado,Casa,59,5.594520547945206,2.0,-6641.736669047088
881,2015-01-01,8679,M,True,False,1,Empresário,Secundário,Solteiro,Casa,47,0.4876712328767123,2.0,-3337.6332739464638
882,2015-01-01,3591,F,False,True,2,Assalariado,Superior completo,Casado,Comunitário,42,0.9342465753424658,4.0,942.3458014977572
883,2015-01-01,12464,M,True,False,0,Assalariado,Superior incompleto,Casado,Casa,32,2.4465753424657533,2.0,-4622.910641240232
885,2015-01-01,2592,M,True,True,1,Assalariado,Secundário,Casado,Casa,26,4.063013698630137,3.0,-1497.0166290952302
886,2015-01-01,8164,F,False,True,0,Empresário,Secundário,Viúvo,Casa,51,9.808219178082194,1.0,-1504.9269783086884
887,2015-01-01,3813,F,False,True,0,Assalariado,Secundário,Casado,Casa,51,0.6,2.0,2942.989128179701
889,2015-01-01,13630,F,True,True,0,Assalariado,Superior completo,Casado,Comunitário,29,2.6,2.0,6096.7850786538675
890,2015-01-01,10778,F,False,False,0,Assalariado,Secundário,Viúvo,Casa,56,15.443835616438356,1.0,-3115.4546042133643
892,2015-01-01,14938,F,False,False,0,Assalariado,Secundário,Casado,Casa,51,8.638356164383561,2.0,-1889.0231573512042
893,2015-01-01,4022,M,False,False,2,Assalariado,Secundário,Casado,Casa,26,3.632876712328767,4.0,6509.396577585302
894,2015-01-01,13332,F,False,True,1,Servidor público,Superior completo,Solteiro,Com os pais,33,1.515068493150685,2.0,1970.3505475614995
895,2015-01-01,9921,F,False,True,0,Assalariado,Superior completo,Casado,Casa,42,0.9287671232876712,2.0,2629.416600910382
896,2015-01-01,9748,F,False,False,0,Servidor público,Secundário,Casado,Casa,57,10.36986301369863,2.0,-1872.382017085581
897,2015-01-01,15128,F,False,False,1,Assalariado,Secundário,Casado,Casa,42,1.1561643835616435,3.0,894.9738780759535
898,2015-01-01,14613,F,False,True,0,Assalariado,Secundário,Separado,Casa,41,5.049315068493152,1.0,228.04715789308693
899,2015-01-01,1667,F,True,True,1,Empresário,Superior completo,Casado,Casa,45,7.315068493150685,3.0,-1599.5129539056838
901,2015-01-01,7986,F,False,True,1,Empresário,Superior incompleto,Casado,Casa,28,7.167123287671232,3.0,-2074.462210064956
903,2015-01-01,8695,F,False,False,2,Assalariado,Superior completo,Casado,Casa,32,4.6575342465753415,4.0,999.9002061734097
904,2015-01-01,5791,M,True,True,1,Empresário,Secundário,Casado,Casa,43,5.463013698630136,3.0,2131.687267706684
905,2015-01-01,1057,F,True,True,1,Empresário,Secundário,Casado,Casa,46,3.767123287671233,3.0,57.27295049233135
907,2015-01-01,12002,M,True,True,0,Assalariado,Secundário,Casado,Casa,52,9.35068493150685,2.0,-249.6226594660675
909,2015-01-01,7286,F,False,True,1,Assalariado,Superior completo,Casado,Casa,37,6.0465753424657525,3.0,3488.3485259012473
911,2015-01-01,14426,M,True,False,0,Assalariado,Secundário,Casado,Casa,62,10.53972602739726,2.0,-7990.682831980752
912,2015-01-01,3091,F,False,False,0,Assalariado,Secundário,Casado,Casa,50,5.887671232876714,2.0,-1070.4701369371555
913,2015-01-01,13012,F,False,True,0,Servidor público,Superior completo,Casado,Casa,30,3.175342465753425,2.0,215.67347136560988
914,2015-01-01,16548,F,False,True,0,Assalariado,Secundário,Casado,Casa,55,10.136986301369864,2.0,-2534.7391105993993
915,2015-01-01,6623,F,False,True,0,Assalariado,Secundário,Casado,Casa,34,13.523287671232874,2.0,-3438.367126795736
916,2015-01-01,13894,F,False,True,0,Assalariado,Secundário,Casado,Casa,64,1.2849315068493148,2.0,593.7269030076045
917,2015-01-01,13521,F,False,False,0,Assalariado,Secundário,Separado,Casa,35,12.936986301369863,1.0,-649.442852131866
918,2015-01-01,14346,F,False,True,1,Empresário,Secundário,União,Casa,40,3.6986301369863015,3.0,6533.263234808915
919,2015-01-01,18,M,True,True,0,Empresário,Secundário,Casado,Casa,56,12.191780821917806,2.0,10997.933290409572
920,2015-01-01,5846,M,True,True,0,Empresário,Superior completo,Solteiro,Casa,32,2.5534246575342467,1.0,1337.4806238514739
921,2015-01-01,11280,F,False,False,0,Assalariado,Secundário,Solteiro,Casa,46,20.02739726027397,1.0,-7794.986160109281
922,2015-01-01,6453,M,True,True,0,Assalariado,Secundário,Solteiro,Com os pais,28,8.416438356164383,1.0,-912.2951929784595
923,2015-01-01,4086,M,False,True,1,Empresário,Secundário,Separado,Casa,35,12.304109589041095,2.0,-4668.207076743523
924,2015-01-01,2748,F,False,True,0,Assalariado,Secundário,Casado,Casa,43,8.312328767123287,2.0,-2155.922322877831
927,2015-01-01,7835,F,False,True,0,Assalariado,Secundário,União,Casa,37,11.58904109589041,2.0,-541.4300799686143
928,2015-01-01,10788,F,False,False,1,Assalariado,Secundário,Viúvo,Casa,50,12.608219178082194,2.0,-2434.8506165213225
929,2015-01-01,5001,F,False,True,1,Assalariado,Secundário,Solteiro,Casa,41,9.134246575342466,2.0,-1434.8788042186097
930,2015-01-01,1962,M,True,True,2,Assalariado,Superior completo,Casado,Casa,46,3.761643835616439,4.0,-2867.726966930123
931,2015-01-01,5748,F,False,False,0,Assalariado,Superior completo,Casado,Casa,52,3.290410958904109,2.0,-564.9746459059824
932,2015-01-01,4856,M,True,False,2,Servidor público,Superior completo,Casado,Com os pais,29,4.216438356164384,4.0,4594.610340625181
934,2015-01-01,3289,F,False,True,1,Empresário,Secundário,Casado,Casa,40,8.906849315068492,3.0,-3746.8066068908392
935,2015-01-01,2365,F,False,True,0,Assalariado,Secundário,Casado,Casa,37,15.035616438356165,2.0,2924.7770894904625
936,2015-01-01,6630,M,False,True,1,Assalariado,Secundário,Casado,Casa,23,1.158904109589041,3.0,-1268.4377945747647
937,2015-01-01,8816,F,False,True,1,Assalariado,Secundário,Casado,Casa,38,0.7150684931506849,3.0,2261.164639108594
938,2015-01-01,4271,F,True,True,0,Servidor público,Superior completo,Solteiro,Casa,60,41.2,1.0,15636.934489162792
939,2015-01-01,13952,F,False,False,0,Assalariado,Superior completo,Casado,Casa,31,8.043835616438356,2.0,-701.9321155521784
940,2015-01-01,8925,F,True,True,1,Empresário,Superior completo,Casado,Casa,34,0.3616438356164384,3.0,5293.7103687561175
941,2015-01-01,16285,M,False,True,0,Assalariado,Superior incompleto,Solteiro,Casa,27,0.2931506849315069,1.0,-3591.428348485916
942,2015-01-01,7563,F,True,True,1,Assalariado,Secundário,Casado,Casa,37,10.52054794520548,3.0,955.7058054931967
944,2015-01-01,16194,F,True,True,1,Empresário,Superior completo,Casado,Casa,30,6.7972602739726025,3.0,2683.058319734285
946,2015-01-01,675,M,True,True,0,Assalariado,Superior completo,Casado,Casa,28,6.112328767123286,2.0,692.4209600302165
948,2015-01-01,9129,M,True,True,1,Empresário,Secundário,Casado,Casa,41,11.627397260273971,3.0,-4289.51864094315
949,2015-01-01,4244,F,False,False,0,Assalariado,Superior completo,Solteiro,Estúdio,51,9.01095890410959,1.0,-3231.187517409682
950,2015-01-01,12616,M,False,False,2,Assalariado,Secundário,Casado,Casa,27,6.367123287671232,4.0,-1924.7640445908746
951,2015-01-01,14659,M,False,True,2,Empresário,Secundário,Casado,Casa,43,1.5506849315068494,4.0,-3733.291951679296
953,2015-01-01,14784,M,True,False,0,Assalariado,Secundário,Casado,Governamental,56,2.8794520547945206,2.0,-2246.9949614726793
954,2015-01-01,10890,M,True,False,0,Assalariado,Secundário,Casado,Casa,38,0.2657534246575343,2.0,-3232.742766674384
955,2015-01-01,11189,M,True,False,0,Assalariado,Superior incompleto,Casado,Casa,31,2.8438356164383563,2.0,-285.3768833790573
956,2015-01-01,6832,F,True,True,1,Servidor público,Superior completo,Casado,Casa,41,4.4602739726027405,3.0,-1257.9828589359643
959,2015-01-01,3441,F,False,True,0,Assalariado,Secundário,Casado,Casa,49,5.854794520547945,2.0,-1639.0640779744392
961,2015-01-01,7702,M,False,True,0,Assalariado,Secundário,Separado,Casa,48,4.18082191780822,1.0,-1284.0515525488363
962,2015-01-01,15627,M,False,False,2,Assalariado,Secundário,Casado,Com os pais,30,2.041095890410959,4.0,969.6719458469197
963,2015-01-01,16091,F,False,True,0,Empresário,Secundário,União,Casa,33,1.7945205479452055,2.0,472.93303763122685
964,2015-01-01,6639,F,True,True,0,Servidor público,Superior completo,Casado,Casa,48,4.6575342465753415,2.0,1048.096355274311
965,2015-01-01,9859,F,False,True,0,Empresário,Secundário,Casado,Casa,53,5.367123287671234,2.0,9266.54751507069
966,2015-01-01,1190,M,True,False,2,Empresário,Secundário,Casado,Casa,36,2.0876712328767124,4.0,-4039.6678343917815
967,2015-01-01,7487,F,True,True,0,Assalariado,Superior completo,Solteiro,Casa,27,1.5698630136986302,1.0,1458.1587987802313
968,2015-01-01,3699,F,False,False,0,Assalariado,Secundário,Solteiro,Casa,27,0.6849315068493149,1.0,5927.708356708612
969,2015-01-01,7173,F,True,False,0,Assalariado,Secundário,Casado,Casa,53,11.134246575342466,2.0,-302.3807203546712
970,2015-01-01,11927,F,True,False,1,Empresário,Superior completo,União,Com os pais,27,1.8301369863013703,3.0,1216.0885858974361
972,2015-01-01,15186,M,True,True,1,Assalariado,Superior completo,Casado,Casa,45,9.454794520547946,3.0,-373.31584137069876
973,2015-01-01,3216,M,False,False,0,Assalariado,Superior completo,Solteiro,Com os pais,31,2.723287671232877,1.0,-223.10929630131432
974,2015-01-01,12106,F,True,False,1,Empresário,Superior completo,Casado,Casa,30,5.657534246575342,3.0,919.7850503497125
975,2015-01-01,3727,F,False,True,0,Empresário,Secundário,Casado,Casa,51,8.605479452054794,2.0,-2590.10150723757
976,2015-01-01,14557,M,False,True,0,Assalariado,Secundário,Solteiro,Casa,41,1.2986301369863014,1.0,-4488.6890545730175
977,2015-01-01,12738,M,True,True,1,Empresário,Superior completo,Casado,Casa,27,4.863013698630136,3.0,-1724.227752187513
978,2015-01-01,3916,M,True,True,0,Servidor público,Secundário,Casado,Casa,37,9.605479452054793,2.0,5830.509943307619
979,2015-01-01,12437,M,True,False,0,Assalariado,Secundário,Casado,Casa,52,11.202739726027398,2.0,-8438.682408143712
981,2015-01-01,13857,M,True,True,1,Assalariado,Secundário,Casado,Casa,27,4.873972602739726,3.0,-4308.6866574401465
982,2015-01-01,3970,F,False,True,0,Assalariado,Secundário,Casado,Casa,40,3.4356164383561643,2.0,-626.3256998124826
985,2015-01-01,7337,M,False,True,0,Assalariado,Secundário,Casado,Casa,53,8.736986301369862,2.0,-3740.8948405285655
986,2015-01-01,11469,M,False,False,0,Assalariado,Secundário,Casado,Casa,52,13.608219178082194,2.0,-2249.173350285948
987,2015-01-01,10195,M,False,False,0,Empresário,Superior completo,Solteiro,Com os pais,25,4.717808219178083,1.0,-3875.26268441054
988,2015-01-01,9307,M,False,False,3,Assalariado,Secundário,Casado,Casa,39,9.684931506849315,5.0,-5532.288672252665
989,2015-01-01,4455,M,False,False,1,Assalariado,Secundário,Casado,Casa,31,4.4301369863013695,3.0,-4828.8083133339005
990,2015-01-01,16569,F,False,True,0,Assalariado,Secundário,Viúvo,Casa,52,5.635616438356164,1.0,458.8427527011604
991,2015-01-01,1453,M,False,True,0,Empresário,Secundário,Separado,Casa,34,2.6794520547945204,1.0,-2167.4711931918173
993,2015-01-01,11532,F,True,True,0,Servidor público,Secundário,Casado,Casa,51,23.31232876712329,2.0,-10540.45039083579
994,2015-01-01,8261,F,False,True,0,Empresário,Secundário,Casado,Casa,43,7.556164383561644,2.0,6221.735302491754
996,2015-01-01,1347,F,False,True,1,Assalariado,Superior completo,Casado,Casa,35,3.6821917808219182,3.0,1774.1169030017186
997,2015-01-01,6900,M,True,True,1,Assalariado,Superior completo,Casado,Casa,30,8.715068493150685,3.0,-747.7021915194309
998,2015-01-01,7667,F,True,False,1,Assalariado,Superior completo,Viúvo,Casa,45,11.02191780821918,2.0,-1949.1606101841658
1002,2015-02-01,12784,F,False,True,1,Empresário,Secundário,Solteiro,Casa,39,20.126027397260277,2.0,-1764.2916889634034
1003,2015-02-01,10038,F,False,True,1,Assalariado,Secundário,Separado,Casa,30,5.717808219178082,2.0,-471.43150240603563
1004,2015-02-01,3589,F,False,True,2,Assalariado,Superior completo,Casado,Comunitário,42,0.9342465753424658,4.0,2132.3058014977573
1006,2015-02-01,13013,F,False,True,0,Servidor público,Superior completo,Casado,Casa,30,3.175342465753425,2.0,1834.9534713656096
1007,2015-02-01,10516,M,True,True,1,Assalariado,Secundário,União,Casa,38,10.761643835616438,3.0,-7696.554494346448
1008,2015-02-01,12220,F,False,True,1,Assalariado,Secundário,Casado,Casa,37,1.5123287671232877,3.0,3727.7000398481664
1009,2015-02-01,4910,F,False,True,0,Empresário,Superior completo,Separado,Casa,44,8.219178082191782,1.0,720.5468582877056
1010,2015-02-01,7984,F,False,True,1,Assalariado,Pós graduação,Solteiro,Casa,34,7.586301369863015,2.0,-1514.6309632169011
1012,2015-02-01,11906,F,False,False,1,Empresário,Secundário,União,Casa,34,1.0931506849315071,3.0,3564.184099960218
1013,2015-02-01,11747,F,False,True,0,Assalariado,Secundário,Casado,Casa,27,6.846575342465752,2.0,446.21896442266825
1015,2015-02-01,15835,F,False,False,0,Assalariado,Secundário,União,Casa,52,29.64657534246575,2.0,-13283.999820630675
1016,2015-02-01,7453,F,True,False,1,Servidor público,Secundário,Casado,Governamental,38,19.3972602739726,3.0,-7484.736459131947
1017,2015-02-01,7317,F,True,True,0,Assalariado,Secundário,Casado,Casa,50,4.986301369863013,2.0,-21.159086349890458
1018,2015-02-01,11410,F,True,True,1,Empresário,Superior completo,Casado,Casa,27,8.186301369863013,3.0,896.3708144633156
1019,2015-02-01,7314,F,True,True,0,Empresário,Secundário,Casado,Governamental,45,8.210958904109589,2.0,-2857.983657869818
1020,2015-02-01,4177,F,False,True,0,Assalariado,Secundário,Solteiro,Casa,47,5.846575342465752,1.0,-941.2194483025771
1021,2015-02-01,15089,M,True,True,2,Empresário,Superior completo,Casado,Casa,48,11.794520547945206,4.0,2071.6449700365556
1022,2015-02-01,14763,M,True,False,1,Empresário,Superior completo,Casado,Com os pais,32,1.9616438356164383,3.0,955.9274132044347
1023,2015-02-01,11067,F,False,True,0,Assalariado,Secundário,União,Casa,43,9.931506849315069,2.0,-2941.868549308424
1024,2015-02-01,14410,M,False,True,2,Empresário,Secundário,Casado,Casa,34,0.6191780821917808,4.0,381.5393859550604
1025,2015-02-01,14582,F,False,False,0,Assalariado,Secundário,Casado,Casa,30,4.301369863013698,2.0,253.53559854693867
1027,2015-02-01,13031,F,True,True,0,Assalariado,Secundário,Casado,Casa,40,17.602739726027398,2.0,-1450.0825811535842
1028,2015-02-01,10282,M,False,True,1,Empresário,Secundário,Casado,Casa,29,9.471232876712328,3.0,135.78651124220596
1029,2015-02-01,14939,F,False,False,0,Assalariado,Secundário,Solteiro,Casa,55,23.56438356164384,1.0,-9228.647618446677
